#  Simple trajectory with two subpopulations.
# The line ntraj: 2 indicates there are two frequency trajectories specified
# The line pop: 2 indicates there are two subpopulations ( so two frequencies on each line.)  
# The line n: 101 indicates there are 101 lines specifying the first trajectory.
# After the 101 lines,  there is a line   n: 101 indicating that the next trajectory is also specified 
# on 101 lines.s   One can have as many lines beginning with # as one wishes for comments.
#  After the comment lines the following three lines must be in the order below, i.e.,:  ntraj,  pop,  n  
#
ntraj: 2
npop: 2
n: 101   a test 
0	0.185321416575968	0
0.0025	0.184975865241251	0
0.005	0.184588440585561	0
0.0075	0.18415428011353	0
0.01	0.183668011632167	0
0.0125	0.183123714165912	0
0.015	0.182514879796774	0
0.0175	0.181834377782079	0
0.02	0.181074422682143	0
0.0225	0.180226548671715	0
0.025	0.179281592710593	0
0.0275	0.178229689803059	0
0.03	0.177060284166697	0
0.0325	0.175762160731479	0
0.035	0.174323501957577	0
0.0375	0.172731975434817	0
0.04	0.17097485802656	0
0.0425	0.169039202341783	0
0.045	0.166912050935258	0
0.0475	0.164580702704123	0
0.05	0.162033034320987	0
0.0525	0.159257877082647	0
0.055	0.156245446162094	0
0.0575	0.152987814906878	0
0.06	0.149479421621374	0
0.0625	0.145717590452704	0
0.065	0.141703042006603	0
0.0675	0.137440363785329	0
0.07	0.132938406271234	0
0.0725	0.128210568382012	0
0.075	0.123274936973837	0
0.0775	0.118154249746533	0
0.08	0.112875659604624	0
0.0825	0.107470290993132	0
0.085	0.101972594058086	0
0.0875	0.0964195191634311	0
0.09	0.0908495503666714	0
0.0925	0.0853016498051262	0
0.095	0.0798141736909796	0
0.0975	0.0744238234671947	0
0.1	0.0691646922063022	0
0.1025	0.0640674570569665	0
0.105	0.0591587548167701	0
0.1075	0.0544607614560774	0
0.11	0.0499909797526162	0
0.1125	0.0457622240559427	0
0.115	0.0417827790523217	0
0.1175	0.0380567010843476	0
0.12	0.0345842262949299	0
0.1225	0.0313622492710304	0
0.125	0.0283848382473895	0
0.1275	0.0256437574024179	0
0.13	0.02312897243178	0
0.1325	0.0208291216230076	0
0.135	0.0187319404577799	0
0.1375	0.0168246329183389	0
0.14	0.0150941869390316	0
0.1425	0.0135276347451331	0
0.145	0.0121122611924233	0
0.1475	0.0108357647669497	0
0.15	0.00968637676546563	0
0.1525	0.00865294450367771	0
0.155	0.0077249843343748	0
0.1575	0.0068927099255976	0
0.16	0.0061470407528072	0
0.1625	0.00547959517805252	0
0.165	0.00488267188188746	0
0.1675	0.00434922282071848	0
0.17	0.00387282032922576	0
0.1725	0.00344762048929032	0
0.175	0.00306832445001604	0
0.1775	0.00273013900894137	0
0.18	0.00242873744963251	0
0.1825	0.00216022137060073	0
0.185	0.00192108402887864	0
0.1875	0.00170817555219577	0
0.19	0.00151867024019492	0
0.1925	0.00135003607179629	0
0.195	0.00120000645718166	0
0.1975	0.0010665542144998	0
0.2	0.000947867709169159	0
0.2025	0.000842329064279057	0
0.205	0.000748494331305749	0
0.2075	0.000665075498779422	0
0.21	0.000590924210877253	0
0.2125	0.000525017066659472	0
0.215	0.00046644237258725	0
0.2175	0.00041438822516171	0
0.22	0.000368131806260774	0
0.2225	0.000327029780464783	0
0.225	0.000290509690906104	0
0.2275	0.000258062257676606	0
0.23	0.000229234490314534	0
0.2325	0.000203623533185315	0
0.235	0.00018087116962584	0
0.2375	0.000160658917359946	0
0.24	0.000142703653960297	0
0.2425	0.000126753716953365	0
0.245	0.000112585428562129	0
0.2475	1e-04	0
0.25	0	0
n: 101   a test2 
0	0.185321416575968	0
0.0025	0.184975865241251	0
0.005	0.184588440585561	0
0.0075	0.18415428011353	0
0.01	0.183668011632167	0
0.0125	0.183123714165912	0
0.015	0.182514879796774	0
0.0175	0.181834377782079	0
0.02	0.181074422682143	0
0.0225	0.180226548671715	0
0.025	0.179281592710593	0
0.0275	0.178229689803059	0
0.03	0.177060284166697	0
0.0325	0.175762160731479	0
0.035	0.174323501957577	0
0.0375	0.172731975434817	0
0.04	0.17097485802656	0
0.0425	0.169039202341783	0
0.045	0.166912050935258	0
0.0475	0.164580702704123	0
0.05	0.162033034320987	0
0.0525	0.159257877082647	0
0.055	0.156245446162094	0
0.0575	0.152987814906878	0
0.06	0.149479421621374	0
0.0625	0.145717590452704	0
0.065	0.141703042006603	0
0.0675	0.137440363785329	0
0.07	0.132938406271234	0
0.0725	0.128210568382012	0
0.075	0.123274936973837	0
0.0775	0.118154249746533	0
0.08	0.112875659604624	0
0.0825	0.107470290993132	0
0.085	0.101972594058086	0
0.0875	0.0964195191634311	0
0.09	0.0908495503666714	0
0.0925	0.0853016498051262	0
0.095	0.0798141736909796	0
0.0975	0.0744238234671947	0
0.1	0.0691646922063022	0
0.1025	0.0640674570569665	0
0.105	0.0591587548167701	0
0.1075	0.0544607614560774	0
0.11	0.0499909797526162	0
0.1125	0.0457622240559427	0
0.115	0.0417827790523217	0
0.1175	0.0380567010843476	0
0.12	0.0345842262949299	0
0.1225	0.0313622492710304	0
0.125	0.0283848382473895	0
0.1275	0.0256437574024179	0
0.13	0.02312897243178	0
0.1325	0.0208291216230076	0
0.135	0.0187319404577799	0
0.1375	0.0168246329183389	0
0.14	0.0150941869390316	0
0.1425	0.0135276347451331	0
0.145	0.0121122611924233	0
0.1475	0.0108357647669497	0
0.15	0.00968637676546563	0
0.1525	0.00865294450367771	0
0.155	0.0077249843343748	0
0.1575	0.0068927099255976	0
0.16	0.0061470407528072	0
0.1625	0.00547959517805252	0
0.165	0.00488267188188746	0
0.1675	0.00434922282071848	0
0.17	0.00387282032922576	0
